9	4	71072
9	5	71073
9	4	71074
10	4	71075
10	3	71076
10	5	71077
10	5	71078
10	4	71008
10	5	71079
11	2	71080
11	3	70953
11	4	71081
11	3	71082
11	4	70945
11	5	71083
11	5	71084
11	3	71085
11	5	71086
11	5	71087
11	3	71088
11	5	71089
11	4	71090
11	3	71091
11	4	71092
11	2	71093
11	4	71094
11	3	70988
11	5	71095
11	4	70912
11	5	71096
11	3	71097
11	2	71098
11	5	71099
11	3	71100
11	1	71101
11	3	71102
11	2	71103
12	5	71104
12	4	71105
12	3	70732
12	4	71106
12	5	71107
12	4	71108
12	5	71109
12	4	71110
12	4	71111
13	2	71112
13	4	71113
13	5	71114
13	5	71115
13	4	71116
13	3	71117
13	5	71017
13	5	71118
13	3	71119
13	5	71120
13	4	71121
13	4	71122
13	5	71123
13	3	71124
13	5	71125
13	4	71126
13	5	71127
13	4	71128
13	5	71129
13	3	71130
13	5	71131
13	5	71132
13	5	71133
13	5	71057
13	5	71134
13	3	71135
13	4	71136
13	3	71137
13	4	71138
13	5	71139
13	4	71140
13	5	71141
13	5	71142
13	4	71143
13	3	71144
13	5	71145
13	4	71146
13	2	71147
13	5	71148
13	5	71149
13	4	71150
14	5	71151
14	5	71152
14	4	71153
14	3	71154
15	2	71112
15	5	71155
15	5	71156
15	5	71157
15	4	71158
15	4	71159
15	3	71160
15	2	71161
15	5	71162
15	3	71163
15	3	71164
15	5	71165
15	4	71166
15	5	71167
15	4	71168
15	3	71169
15	3	71170
15	4	71171
15	5	71172
15	3	71173
15	5	71174
15	5	71175
15	5	71176
15	4	71177
15	4	71178
15	5	71179
15	4	71180
15	4	71181
15	1	71182
15	3	71183
15	4	71184
15	2	71185
15	3	71186
15	4	71187
15	3	71188
15	4	71189
15	4	71190
15	3	71191
15	4	71192
15	5	71193
16	4	71194
16	5	71195
16	2	71196
16	5	71197
17	5	71198
17	5	71199
17	5	71200
17	5	71201
17	5	71202
17	3	71203
17	5	71204
17	3	71205
17	3	71206
17	5	71207
17	5	71208
17	5	71209
17	4	71210
17	5	71211
17	4	71212
17	4	71213
17	4	71123
17	3	71214
17	5	71215
17	5	71136
17	4	71216
17	4	71217
17	3	71218
17	5	71219
17	4	71220
17	4	71221
17	4	71222
17	4	71223
17	4	71224
17	4	71225
17	5	71226
17	5	71227
17	5	70966
17	5	71228
17	4	71229
17	5	71230
17	4	71049
17	5	71231
17	5	71232
17	4	71233
17	4	71234
17	5	71235
17	5	71236
17	5	71237
17	5	71238
17	4	71239
17	5	71240
17	3	71241
17	4	71242
17	4	71243
17	4	71244
17	3	71245
17	5	71246
17	5	71247
17	5	71248
17	4	71249
17	4	71250
17	4	71251
17	4	71252
17	4	71253
17	5	71254
17	4	71255
17	5	71256
17	5	71257
17	5	71258
17	4	71259
17	4	71260
17	4	71261
17	4	71262
17	4	71263
17	5	71264
17	4	71265
17	5	71266
17	5	71267
17	4	71268
17	4	71269
17	4	71270
17	5	71271
17	5	71272
17	4	71273
17	5	71274
17	4	71275
17	4	71276
17	5	71277
17	4	71143
17	4	71278
17	4	71279
17	4	71280
17	5	71281
17	4	71282
17	4	71283
17	4	71284
17	4	71285
17	5	71286
17	4	71287
17	4	71288
17	5	71289
17	4	71290
17	5	71291
17	4	71292
17	5	71113
17	5	71293
17	4	71294
17	5	71295
17	5	71296
17	5	71297
17	4	71298
17	5	71299
17	4	71300
17	5	71301
17	4	71302
17	5	71303
17	5	71304
17	5	71305
17	4	71306
17	4	71307
17	4	71308
17	5	70981
17	4	71309
17	4	71310
17	4	71311
17	4	71133
17	5	71312
17	3	71313
17	5	71014
17	5	71314
17	4	71315
17	5	71316
17	4	71043
17	4	71317
17	3	71318
17	4	71319
17	4	71320
17	4	71321
17	5	71322
17	5	71323
17	5	71324
17	3	71325
17	5	71326
17	4	71327
17	4	71328
17	5	71329
17	4	71330
17	4	71331
17	4	71332
17	5	71333
17	5	71334
17	5	71151
17	5	71335
17	4	71336
17	4	71337
17	4	71338
17	4	71339
17	5	71340
17	4	71341
17	4	71342
17	5	71343
17	5	71344
17	4	71345
17	5	71146
17	5	71346
17	4	71347
17	5	71348
17	4	71349
17	5	71350
17	4	71351
17	4	71352
17	4	71353
17	5	71354
17	4	71355
17	4	71356
17	4	71357
17	4	71358
17	4	71359
17	4	71360
17	4	71361
17	5	71362
17	5	71363
17	4	71364
17	5	71365
17	4	71366
17	4	71367
17	5	71368
17	4	71369
17	4	71370
17	4	71371
17	4	71372
17	5	71373
17	4	71374
17	5	71375
17	5	71376
17	4	71377
17	4	71050
17	4	71378
17	5	71379
17	4	71380
17	4	71381
17	4	71382
17	4	71383
17	4	71384
17	4	71385
17	5	71386
17	4	71387
17	4	71388
17	5	71389
17	4	71390
17	4	71391
17	4	71392
17	5	71393
17	5	71394
17	5	71395
17	5	71396
17	4	71397
17	4	71398
17	5	71399
17	4	71400
17	5	71401
17	4	71402
17	5	71403
17	5	71404
17	5	71405
17	4	71406
17	4	71407
17	5	71408
17	5	71409
17	4	71410
17	5	71411
17	5	71412
17	5	71413
17	5	71414
17	5	71415
17	5	71416
17	5	71417
17	5	71418
17	5	71419
17	5	71420
17	4	71095
17	5	71421
17	4	71422
17	5	71423
17	4	71424
17	5	71425
17	4	71426
17	4	71427
17	5	71428
17	4	71429
17	5	71430
17	4	71431
17	4	70709
17	4	70698
17	5	71432
17	4	71433
17	4	71094
17	5	71434
17	4	71435
17	5	71436
17	5	71437
17	5	71438
17	5	71439
17	5	71440
17	4	71441
18	4	71442
18	4	71443
18	4	71444
18	4	71445
18	4	71446
18	3	71447
18	3	71448
18	3	71449
18	3	71450
19	5	71055
19	1	71451
19	4	71452
19	4	71075
19	4	71453
20	2	71454
20	2	71455
20	5	71456
20	2	71457
21	5	71458
21	3	71459
21	1	71460
21	5	70896
22	3	71461
22	5	71462
22	5	70884
22	4	71463
23	5	71464
23	5	71465
23	5	71466
23	5	71467
23	5	71468
23	4	71151
24	5	71469
24	5	71470
24	4	71471
24	4	70894
25	4	71472
25	1	71473
25	4	71474
25	4	71475
25	4	71476
26	1	70888
26	2	71477
26	2	71478
26	3	70921
26	5	71479
26	4	71480
26	4	71481
26	3	71482
26	4	71483
26	3	71484
26	5	71485
26	5	71486
26	5	71487
26	3	71488
26	2	71489
26	5	71490
26	1	71491
26	2	70965
26	3	71492
26	1	71493
26	2	71313
26	2	71494
26	3	71495
26	3	71496
26	3	70710
26	3	71497
26	3	71498
26	4	70986
26	2	71499
26	3	71500
26	4	71501
26	1	71502
26	3	70974
26	3	71503
26	1	71504
26	2	71505
27	5	71506
27	5	71507
27	4	71474
27	1	71508
27	5	71017
27	1	71509
27	1	71510
27	2	71511
27	5	70966
27	5	71080
27	5	71512
28	5	71513
28	5	71514
28	5	71515
28	5	71516
28	5	71517
28	5	71081
28	5	71518
28	5	71519
28	5	71520
28	5	71521
28	5	71522
28	5	71523
28	5	71524
28	5	71525
28	5	71526
28	5	71527
28	5	71528
28	5	71529
28	5	71530
28	5	71457
28	5	71531
28	5	71532
28	5	71533
28	5	71534
28	5	71535
28	5	71536
28	5	71245
28	5	71537
28	5	71538
28	5	71539
28	5	71540
28	5	71541
28	5	71542
28	5	71543
28	5	71544
28	5	71545
28	5	71546
28	5	71547
28	5	71548
28	5	71075
28	5	71549
28	5	71550
28	5	71551
28	5	71552
28	5	71553
28	5	71554
28	5	71555
28	5	71556
28	5	71557
28	5	71558
28	5	71559
28	5	71560
28	5	71561
28	5	71562
28	5	71563
28	5	71564
28	5	71565
28	5	71566
28	5	71567
28	5	71568
28	5	71569
28	5	71570
28	5	71571
28	5	71572
28	5	71573
28	5	71574
28	5	71575
28	5	71576
28	5	71577
28	5	71578
28	5	71579
28	5	71472
28	5	71580
28	5	71581
28	5	71582
28	5	71583
28	5	71584
28	5	71585
28	5	71586
28	5	71587
28	5	71588
28	5	71589
28	5	71590
28	5	71591
28	5	71592
28	5	71593
28	5	71594
28	5	71595
28	5	71511
28	5	71596
28	5	71597
28	5	71598
28	5	71599
28	5	71600
28	5	71601
28	5	71602
28	5	71603
28	5	71604
28	5	71605
28	5	71606
28	5	71607
28	5	71608
28	5	71609
28	5	71610
28	5	71123
28	5	71611
28	5	71445
28	5	71612
28	5	71613
28	5	71614
28	5	71615
28	5	71616
28	5	71617
28	5	71618
28	5	71619
28	5	71620
28	5	71621
28	5	71622
28	5	71623
28	5	71624
28	5	71625
28	5	71626
28	5	71627
28	5	71628
28	5	71629
28	5	71630
28	5	71631
28	5	71632
28	5	71633
28	5	71634
28	5	71635
28	5	71163
28	5	71636
28	5	71637
28	5	71638
28	5	71639
28	5	71640
28	5	71641
28	5	71642
28	5	71643
28	5	71644
28	5	71645
28	5	71646
28	5	71647
28	5	71648
28	5	71649
28	5	71650
28	5	71651
28	5	71652
28	5	71653
28	5	71201
28	5	71654
28	5	71655
28	5	71656
28	5	71657
28	5	71658
28	5	71659
28	5	71660
28	5	71661
28	5	71662
29	5	71094
29	5	71241
29	5	71663
29	5	70771
29	5	71664
29	5	71224
29	5	71665
29	5	70879
29	5	71666
29	5	70977
29	5	71500
30	4	71667
30	5	71668
30	5	71034
30	5	71669
31	3	71334
31	5	71587
31	4	71670
31	5	71671
32	4	70715
32	2	71672
32	1	71673
32	5	71674
33	5	71675
33	5	71676
33	5	71506
33	4	71677
33	5	71678
33	5	71679
33	5	71680
33	4	70688
33	5	71544
33	5	71681
33	5	71682
33	5	71683
34	2	71684
34	2	71685
34	2	71686
34	3	71687
34	2	71688
34	5	71689
34	4	71690
34	4	71191
34	2	71691
34	4	71692
34	4	70732
34	5	71693
34	4	70921
34	4	71694
34	3	71695
34	4	71696
34	1	71028
34	4	71460
34	5	71697
34	4	71698
34	3	71699
34	4	71700
34	3	71701
34	5	70941
34	5	71702
34	2	70945
34	4	71703
34	2	70946
34	3	71704
34	5	71705
34	2	71706
34	4	71243
34	5	71707
34	4	71708
34	3	71709
34	3	71710
34	3	71711
34	5	71712
34	4	70957
34	4	71713
34	2	71714
34	4	71715
34	3	71716
34	4	71086
34	3	71717
34	4	71718
34	5	71719
34	4	71220
34	5	71720
34	4	71721
34	4	71722
34	5	71723
34	2	71724
34	5	71725
34	4	70958
34	4	71726
34	5	70897
34	3	71196
34	4	71727
34	3	71728
34	5	71729
34	5	71730
34	5	71731
34	5	70771
34	5	71732
34	5	71733
34	5	71734
34	3	71489
34	5	71735
34	5	70985
34	4	71736
34	3	71082
34	5	71737
34	5	70942
34	4	70944
34	4	71738
34	4	71739
34	4	71740
34	3	71741
34	4	70956
34	3	71742
34	4	71743
34	5	70974
34	5	71744
34	3	71745
34	4	71746
34	5	70984
34	3	70992
34	3	71747
34	4	71748
34	4	71749
34	4	71750
34	5	71751
34	4	71752
34	4	71275
34	5	71753
34	3	71754
34	5	71755
34	5	71756
34	3	71757
34	3	70965
34	5	71758
34	4	71759
34	5	71760
34	4	71761
34	4	71762
34	4	71763
34	5	70722
34	5	71260
34	3	71058
34	3	71764
34	5	71765
34	5	71766
34	5	71767
34	5	71768
34	5	71769
34	4	71770
34	5	71771
34	4	71772
34	3	71773
34	4	71774
34	4	71775
34	4	71776
34	4	71777
34	5	71778
34	4	71779
34	3	71780
34	5	71781
34	5	71782
34	4	71783
34	4	71784
34	5	71785
34	5	71786
34	3	71787
34	5	71788
34	5	71789
34	5	71790
34	4	71791
34	5	71792
34	4	71793
34	5	71794
34	4	71795
34	5	71796
34	4	71797
34	3	71798
34	2	71799
34	5	71800
34	4	71404
34	5	71801
34	4	71802
34	4	71803
34	4	71804
34	4	71805
34	3	71806
34	4	71807
34	4	71808
34	5	71809
34	4	71810
34	5	71431
34	4	71811
34	5	71812
34	5	71813
34	5	71814
34	5	71815
34	4	71816
34	4	71403
34	5	71817
34	5	71818
34	4	71819
34	5	71820
34	4	71821
34	4	71822
34	4	71823
34	4	71824
34	3	71825
35	3	71826
35	4	71827
35	5	71828
35	4	71829
35	5	71830
35	5	71831
35	4	70943
35	4	71462
35	4	71832
35	5	71833
35	4	71834
35	3	70941
35	2	71835
35	4	70905
35	4	71836
35	4	71837
35	5	71838
35	3	71839
35	3	71840
35	4	71841
35	3	71842
35	5	71843
35	5	70819
35	4	71385
35	4	71844
35	3	71845
35	4	71846
35	4	71847
35	5	71848
35	2	71849
35	4	70969
35	4	71850
35	5	71851
35	5	71275
35	5	71852
35	5	71853
35	5	71854
35	5	71855
35	4	71856
35	4	71857
35	5	70986
35	4	71858
35	5	71859
35	4	71767
35	5	71860
35	5	71764
35	5	71861
35	5	71862
35	5	71863
35	4	71864
35	5	71865
35	5	71790
35	4	71866
35	4	71780
35	4	71867
35	4	71868
35	3	71869
35	3	71870
35	3	71785
36	5	71561
36	5	71871
36	5	71872
36	2	71457
36	4	71581
37	4	71873
37	3	71874
37	1	71875
37	4	71876
38	5	71877
38	5	71878
38	1	71879
38	5	71880
38	5	71881
38	5	71882
38	2	71883
38	1	71884
39	5	71885
39	1	71371
39	4	71886
39	5	71887
39	2	71888
39	2	71889
39	5	71890
39	2	71891
39	4	71892
39	5	71893
39	3	71894
39	1	71895
39	1	71896
39	4	71897
39	2	71898
39	5	71899
39	4	71900
39	2	71901
39	4	71902
40	5	71903
40	4	71757
40	1	71904
40	5	71905
41	3	71906
41	4	71454
41	4	70912
41	4	70771
41	4	71907
41	4	71908
41	1	71909
42	4	71910
42	5	71506
42	4	71911
42	5	71912
42	5	71913
42	5	71914
42	5	71022
42	5	71915
43	5	71916
43	4	71917
43	2	71918
43	4	71919
43	4	71920
43	4	71921
43	4	71922
43	3	71923
44	3	71447
44	5	71463
44	2	71581
44	4	71107
45	5	71924
45	3	71925
45	5	71926
45	1	71927
46	4	71334
46	5	71928
46	4	71828
46	5	71456
46	5	71929
46	5	71930
46	5	71931
46	5	70688
46	3	70931
46	4	71117
46	5	71932
46	4	71095
46	4	71723
46	5	70724
46	5	70983
47	4	71933
47	4	71934
47	3	71935
47	5	71430
47	4	71936
47	5	71937
48	5	71938
48	5	71939
48	5	71940
48	4	71941
48	5	71942
48	5	71943
48	4	71944
49	2	71685
49	5	71945
49	5	71946
49	3	71947
50	5	71572
50	5	71948
50	4	71949
50	4	71950
50	5	71951
50	5	71952
50	4	71205
50	5	71953
50	5	71954
50	4	71955
50	5	71472
50	5	71956
50	5	71957
50	5	71958
50	2	71959
50	5	71960
50	5	71961
50	5	71962
50	5	71778
50	4	71963
50	4	71964
50	5	71965
50	5	71966
50	5	71967
50	5	71968
50	5	71969
50	4	71970
50	5	71971
50	5	71972
50	5	71973
50	5	71974
50	5	71975
50	5	71976
50	5	71977
50	5	71978
50	5	71979
50	4	71980
50	5	71981
50	5	71982
50	5	71983
50	5	71984
50	5	71985
50	5	71986
50	5	71987
50	5	71988
50	4	71989
50	4	71263
50	3	71990
50	5	71991
50	4	71992
50	5	71142
51	5	71993
51	3	71994
51	5	71995
51	5	71996
51	4	71997
51	5	71998
51	5	71999
52	5	71418
52	5	72000
52	5	71546
52	5	72001
52	5	72002
52	1	72003
52	1	72004
52	2	71120
52	5	72005
52	4	72006
52	5	71379
52	5	72007
52	2	72008
52	1	72009
52	1	72010
52	1	70895
52	4	72011
53	5	72012
53	5	72013
53	1	72014
53	4	72015
53	5	71072
53	5	72016
53	1	72017
54	4	72018
54	5	72019
54	4	72020
54	4	72021
54	2	71019
54	3	71336
54	4	70900
54	3	71334
54	3	72022
54	5	72023
54	3	72024
54	4	72025
54	2	71927
54	5	72026
54	2	72027
55	5	70688
55	5	72028
55	5	72029
55	5	72030
55	5	72031
56	4	72032
56	4	72033
56	5	72034
56	4	71979
56	5	72035
56	5	71057
56	4	72036
56	5	71017
56	4	72037
56	4	71529
56	4	72038
57	5	72039
57	1	71828
57	4	72040
57	2	71614
57	5	72041
57	5	72042
57	2	72043
57	5	70901
57	5	72044
57	5	71353
57	2	72045
57	1	72046
57	3	72047
57	1	71444
57	5	71826
57	5	70710
58	4	71564
58	5	72048
58	5	72049
58	5	72050
58	5	72051
58	5	72052
58	4	72053
58	4	72054
58	5	71474
58	4	71908
58	5	71552
58	4	72055
58	4	72056
58	5	72057
58	4	72058
58	5	72059
59	5	71022
59	5	72060
59	3	72061
59	5	71780
59	5	72062
59	1	72063
59	4	72064
59	4	72065
59	3	72066
60	5	72067
60	5	71725
60	5	72068
60	5	70929
60	5	72069
61	5	72070
61	3	72071
61	3	72072
61	1	71949
62	3	72073
62	4	72074
62	4	72075
62	4	72076
62	3	72077
62	3	72078
62	3	72079
62	5	72080
62	5	71948
62	4	72081
62	5	72082
62	5	72083
62	4	72084
62	2	72085
62	5	72086
62	4	72087
62	4	72088
62	4	72089
62	4	70882
62	4	72090
62	5	72091
62	4	72092
62	3	72093
62	4	72094
62	4	72095
62	4	72096
62	5	72097
62	3	72098
62	4	72099
62	2	72100
62	3	72101
62	5	72102
62	5	72103
62	5	72104
62	5	72105
62	4	72106
62	5	72107
62	3	71922
62	3	70956
62	3	72108
62	4	72109
62	4	72110
62	5	70944
62	4	72111
62	4	71112
62	5	71071
62	4	72112
62	5	72113
62	5	72114
62	4	72115
62	3	72116
62	3	72117
62	4	71484
62	2	72118
62	4	72119
62	4	72120
62	3	72121
62	5	72122
62	3	71718
62	3	72123
62	4	70905
62	4	70968
62	5	72124
62	4	70932
62	3	72125
62	4	70722
62	2	72126
62	5	72127
62	4	72128
62	4	72129
62	4	72130
62	3	72131
62	4	71679
62	4	72132
62	3	72133
62	4	72134
62	4	72135
62	2	72136
62	5	72137
62	1	72138
62	4	72139
62	5	71351
62	2	72140
62	3	72141
62	4	72142
62	3	72143
62	4	71770
62	3	70987
62	4	72144
62	2	71120
62	4	72145
62	4	72146
62	4	72147
62	3	72148
62	3	72149
62	2	72150
62	5	72151
62	4	72152
62	4	72153
62	2	72154
62	4	72155
62	4	72156
62	4	71289
62	4	72157
62	4	72158
62	4	72159
62	4	72160
62	5	72161
62	3	72162
62	2	72163
62	4	72164
62	3	71420
62	3	72165
62	3	70758
62	4	72166
62	4	72167
62	3	72168
62	3	72169
62	2	72170
62	2	72171
62	3	72172
62	3	71813
62	5	72173
62	4	72174
62	1	72175
62	4	72176
62	4	72177
62	4	70732
62	3	72178
62	2	72179
62	3	72180
62	4	72181
62	4	72182
63	5	72183
63	4	72184
63	4	71581
63	5	72185
63	4	71331
63	5	72186
63	4	72187
64	5	72188
64	5	72189
64	4	71447
64	5	71418
64	5	72190
64	5	72191
64	3	72192
64	5	72193
64	4	72194
64	3	72195
64	4	71685
64	5	72196
64	3	70945
64	5	72197
64	3	72198
64	4	72199
64	5	72200
64	4	70965
64	5	70724
64	5	72201
64	5	71166
64	4	71427
65	4	71334
65	5	72005
65	5	72202
65	5	72117
65	2	72203
65	4	72204
65	3	71480
65	3	72205
65	4	72206
65	5	72207
65	5	71708
65	3	72208
65	2	72209
65	4	72210
65	4	71223
65	5	70722
65	3	71227
65	5	72211
65	5	72212
65	5	72213
65	5	72214
65	4	70966
65	4	72215
65	1	72216
65	3	72217
65	4	71142
65	5	72218
65	5	72219
65	4	72220
65	5	72221
65	4	72222
65	4	72223
66	5	70715
66	5	72224
66	5	72225
66	4	72226
66	2	72227
66	5	72228
66	4	72229
66	4	72230
66	3	72231
66	3	70722
66	3	72232
66	3	72233
66	4	72234
66	3	72235
66	3	71334
66	3	72236
66	4	72237
66	4	72238
66	3	72239
66	3	72240
66	4	72241
66	4	72242
66	5	72243
66	4	72244
66	5	72245
66	4	72246
66	3	72247
66	4	72248
66	4	72249
66	4	72250
66	4	72251
66	4	72252
66	4	72253
66	3	72254
66	3	72255
66	3	72256
66	4	72257
66	4	72258
66	2	72259
66	4	72260
66	4	72261
66	4	72262
66	4	71808
66	4	72263
66	4	72264
66	3	72265
66	4	72266
66	3	72267
67	4	72268
67	4	72269
67	4	72270
67	4	72271
67	2	71436
67	4	72272
67	4	72273
67	4	72274
67	3	72275
67	4	72276
67	4	72277
67	5	72278
67	4	71506
67	4	72279
67	5	72280
67	5	72281
67	5	72282
67	5	72283
67	4	71469
67	4	72284
67	3	72285
67	2	72286
67	3	72287
68	5	72288
68	5	72289
68	3	72290
68	4	72291
68	4	71706
68	4	72292
68	5	72293
68	4	72294
68	3	72295
68	3	72296
68	4	72297
68	4	72298
68	3	72299
68	4	72300
68	3	72301
68	4	72302
69	1	72303
69	3	72304
69	4	72305
69	5	72306
70	5	72307
70	5	72308
70	5	72309
70	5	72310
70	5	71369
70	5	71266
70	5	72311
70	3	71329
70	5	72312
70	2	71295
70	1	72313
70	1	72314
70	3	72315
71	5	72316
71	5	72317
71	2	72318
71	5	72319
71	5	72320
71	5	71323
71	5	72321
71	5	72322
71	5	71241
71	5	72323
71	5	72324
71	4	71034
71	5	72325
71	5	72326
71	5	72327
71	5	72328
71	5	71123
71	5	72329
71	3	72330
71	5	72331
72	4	71037
72	3	71529
72	5	72332
72	5	72275
72	5	72333
72	5	72334
72	4	72335
72	5	70922
72	5	70710
72	5	72044
72	4	72336
72	5	72337
72	5	72338
72	5	71414
72	5	72339
72	3	72340
72	4	72341
72	3	70918
72	5	70945
72	4	70936
72	4	72342
72	5	70777
72	3	71451
72	3	72343
72	4	70932
73	5	71614
73	3	72344
73	4	72345
73	5	72346
73	3	72347
74	4	72348
74	2	72349
74	3	72350
74	4	72351
74	5	72183
74	5	72352
75	5	70938
75	5	72353
75	5	70719
75	2	72354
76	3	72355
76	3	72356
76	4	72357
76	2	72358
77	5	72359
77	5	72360
77	5	72361
77	4	72362
77	2	72363
77	5	71463
77	4	72364
77	4	72365
77	4	72366
77	5	71573
77	1	72367
77	5	72368
77	4	71726
77	4	70744
77	4	72369
77	4	72370
77	3	71185
77	5	71578
77	4	72371
77	3	72372
77	4	72373
77	4	72374
77	3	72375
77	5	72196
77	3	72376
77	4	72377
77	4	72378
77	3	72379
77	5	72380
77	4	72381
77	5	72382
78	5	72193
78	4	71152
78	5	72383
78	5	72384
79	5	72385
79	4	72386
79	5	72387
79	5	71430
79	4	72388
79	5	72389
79	5	72390
79	5	72391
79	5	72003
79	5	72392
79	5	72393
79	5	72394
79	5	71231
79	5	72395
79	5	72396
79	5	72397
79	5	72398
79	5	72347
79	5	71642
79	5	72399
79	4	72400
79	5	72401
79	4	72402
79	5	72403
79	5	72404
